sku,attribute_set,type,product_websites,banda,color,country_of_manufacture,description,enable_googlecheckout,has_options,manufacturer,modelo,msrp_display_actual_price_type,msrp_enabled,name,options_container,price,reffornecedor,required_options,short_description,status,tamanho,tax_class_id,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,media_position,media_is_disabled,categories,configurable_attributes,simples_skus
CMCMP00059,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Roxa",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Roxa","Bloco depois da Coluna de Informação",25,346,0,"Black Sabbath Roxa",1,P,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00059,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Roxa",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Roxa","Bloco depois da Coluna de Informação",25,346,0,"Black Sabbath Roxa",1,M,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00059,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Roxa",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Roxa","Bloco depois da Coluna de Informação",25,346,0,"Black Sabbath Roxa",1,G,0,1,250,24,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00039,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Roxa",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Roxa","Bloco depois da Coluna de Informação",25,346,0,"Black Sabbath Roxa",1,GG,0,1,250,13,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00334,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Us Tour",0,0,"BLACK ANGE","com manga","No Carrinho","Utilizar configuração","Black Sabbath Us Tour","Bloco depois da Coluna de Informação",25,78,0,"Black Sabbath Us Tour",1,M,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00337,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Us Tour",0,0,"BLACK ANGE","com manga","No Carrinho","Utilizar configuração","Black Sabbath Us Tour","Bloco depois da Coluna de Informação",25,78,0,"Black Sabbath Us Tour",1,G,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00258,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Us Tour",0,0,"BLACK ANGE","com manga","No Carrinho","Utilizar configuração","Black Sabbath Us Tour","Bloco depois da Coluna de Informação",25,78,0,"Black Sabbath Us Tour",1,GG,0,1,250,16,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMXGG00004,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Us Tour",0,0,"BLACK ANGE","com manga","No Carrinho","Utilizar configuração","Black Sabbath Us Tour","Bloco depois da Coluna de Informação",25,78,0,"Black Sabbath Us Tour",1,XGG,0,1,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00029,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Vol 4",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Vol 4","Bloco depois da Coluna de Informação",25,128,0,"Black Sabbath Vol 4",1,P,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00028,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Vol 4",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Vol 4","Bloco depois da Coluna de Informação",25,128,0,"Black Sabbath Vol 4",1,M,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00029,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Vol 4",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Vol 4","Bloco depois da Coluna de Informação",25,128,0,"Black Sabbath Vol 4",1,G,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00049,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Vol 4",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Vol 4","Bloco depois da Coluna de Informação",25,128,0,"Black Sabbath Vol 4",1,GG,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00023,Camisas,simple,base,"Black Sabbath",,Brasil,"Black Sabbath Vol 4",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Black Sabbath Vol 4","Bloco depois da Coluna de Informação",25,,0,"Black Sabbath Vol 4",1,GG,0,1,250,43,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00287,Camisas,simple,base,Bleach,,Brasil,"Bleach Branca Virus",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Bleach Branca Virus","Bloco depois da Coluna de Informação",25,133,0,"Bleach Branca Virus",1,P,0,1,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00348,Camisas,simple,base,Bleach,,Brasil,"Bleach Branca Virus",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Bleach Branca Virus","Bloco depois da Coluna de Informação",25,133,0,"Bleach Branca Virus",1,M,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMG00355,Camisas,simple,base,Bleach,,Brasil,"Bleach Branca Virus",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Bleach Branca Virus","Bloco depois da Coluna de Informação",25,133,0,"Bleach Branca Virus",1,G,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMGG00274,Camisas,simple,base,Bleach,,Brasil,"Bleach Branca Virus",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Bleach Branca Virus","Bloco depois da Coluna de Informação",25,133,0,"Bleach Branca Virus",1,GG,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMP00294,Camisas,simple,base,Bleach,,Brasil,"Bleach Preta Hcd",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Bleach Preta Hcd","Bloco depois da Coluna de Informação",25,295,0,"Bleach Preta Hcd",1,P,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00355,Camisas,simple,base,Bleach,,Brasil,"Bleach Preta Hcd",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Bleach Preta Hcd","Bloco depois da Coluna de Informação",25,295,0,"Bleach Preta Hcd",1,M,0,1,250,17,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMG00363,Camisas,simple,base,Bleach,,Brasil,"Bleach Preta Hcd",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Bleach Preta Hcd","Bloco depois da Coluna de Informação",25,295,0,"Bleach Preta Hcd",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMGG00280,Camisas,simple,base,Bleach,,Brasil,"Bleach Preta Hcd",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Bleach Preta Hcd","Bloco depois da Coluna de Informação",25,295,0,"Bleach Preta Hcd",1,GG,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMXGG00023,Camisas,simple,base,Bleach,,Brasil,"Bleach Preta Hcd",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Bleach Preta Hcd","Bloco depois da Coluna de Informação",25,295,0,"Bleach Preta Hcd",1,XGG,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00199,Camisas,simple,base,"Blind Guardian",,Brasil,"Blind Guardian",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Blind Guardian","Bloco depois da Coluna de Informação",25,107,0,"Blind Guardian",1,M,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00197,Camisas,simple,base,"Blind Guardian",,Brasil,"Blind Guardian",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Blind Guardian","Bloco depois da Coluna de Informação",25,107,0,"Blind Guardian",1,G,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00249,Camisas,simple,base,"Blind Guardian",,Brasil,"Blind Guardian",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Blind Guardian","Bloco depois da Coluna de Informação",25,107,0,"Blind Guardian",1,GG,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00137,Camisas,simple,base,"Bon Jovi",,Brasil,"Bon Jovi Logo Dourado",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Bon Jovi Logo Dourado","Bloco depois da Coluna de Informação",25,779,0,"Bon Jovi Logo Dourado",1,P,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00135,Camisas,simple,base,"Bon Jovi",,Brasil,"Bon Jovi Logo Dourado",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Bon Jovi Logo Dourado","Bloco depois da Coluna de Informação",25,779,0,"Bon Jovi Logo Dourado",1,M,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00133,Camisas,simple,base,"Bon Jovi",,Brasil,"Bon Jovi Logo Dourado",0,0,EQ,"com manga","No Carrinho","Utilizar configuração","Bon Jovi Logo Dourado","Bloco depois da Coluna de Informação",25,779,0,"Bon Jovi Logo Dourado",1,G,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00216,Camisas,simple,base,Burzum,,Brasil,"Burzum Det Som",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Burzum Det Som","Bloco depois da Coluna de Informação",25,249,0,"Burzum Det Som",1,M,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00217,Camisas,simple,base,Burzum,,Brasil,"Burzum Det Som",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Burzum Det Som","Bloco depois da Coluna de Informação",25,249,0,"Burzum Det Som",1,G,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00151,Camisas,simple,base,Burzum,,Brasil,"Burzum Det Som",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Burzum Det Som","Bloco depois da Coluna de Informação",25,249,0,"Burzum Det Som",1,GG,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00202,Camisas,simple,base,Burzum,,Brasil,"Burzum Filosofen",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Burzum Filosofen","Bloco depois da Coluna de Informação",25,8,0,"Burzum Filosofen",1,M,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00200,Camisas,simple,base,Burzum,,Brasil,"Burzum Filosofen",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Burzum Filosofen","Bloco depois da Coluna de Informação",25,8,0,"Burzum Filosofen",1,G,0,1,250,15,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00137,Camisas,simple,base,Burzum,,Brasil,"Burzum Filosofen",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Burzum Filosofen","Bloco depois da Coluna de Informação",25,8,0,"Burzum Filosofen",1,GG,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00326,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Ghosts",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Ghosts","Bloco depois da Coluna de Informação",25,324,0,"Call Of Duty Ghosts",1,P,0,1,250,2,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00393,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Ghosts",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Ghosts","Bloco depois da Coluna de Informação",25,324,0,"Call Of Duty Ghosts",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMG00402,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Ghosts",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Ghosts","Bloco depois da Coluna de Informação",25,324,0,"Call Of Duty Ghosts",1,G,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMGG00317,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Ghosts",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Ghosts","Bloco depois da Coluna de Informação",25,324,0,"Call Of Duty Ghosts",1,GG,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMP00336,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Mascara",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Mascara","Bloco depois da Coluna de Informação",25,325,0,"Call Of Duty Mascara",1,P,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMM00405,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Mascara",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Mascara","Bloco depois da Coluna de Informação",25,325,0,"Call Of Duty Mascara",1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMG00415,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Mascara",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Mascara","Bloco depois da Coluna de Informação",25,325,0,"Call Of Duty Mascara",1,G,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMGG00327,Camisas,simple,base,"Call of Duty",,Brasil,"Call Of Duty Mascara",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Call Of Duty Mascara","Bloco depois da Coluna de Informação",25,325,0,"Call Of Duty Mascara",1,GG,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Animes, Games e Quadrinhos::1::1::1",,
CMCMP00199,Camisas,simple,base,Candeia,,Brasil,Candeia,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Candeia,"Bloco depois da Coluna de Informação",25,S05,0,Candeia,1,P,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMM00256,Camisas,simple,base,Candeia,,Brasil,Candeia,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Candeia,"Bloco depois da Coluna de Informação",25,S05,0,Candeia,1,M,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMG00257,Camisas,simple,base,Candeia,,Brasil,Candeia,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Candeia,"Bloco depois da Coluna de Informação",25,S05,0,Candeia,1,G,0,1,250,6,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMGG00191,Camisas,simple,base,Candeia,,Brasil,Candeia,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Candeia,"Bloco depois da Coluna de Informação",25,S05,0,Candeia,1,GG,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMXGG00024,Camisas,simple,base,Candeia,,Brasil,Candeia,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Candeia,"Bloco depois da Coluna de Informação",25,S05,0,Candeia,1,XGG,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMM00197,Camisas,simple,base,"Cannibal Corpse",,Brasil,"Cannibal Corpse Esviceration",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Cannibal Corpse Esviceration","Bloco depois da Coluna de Informação",25,106,0,"Cannibal Corpse Esviceration",1,M,0,1,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00195,Camisas,simple,base,"Cannibal Corpse",,Brasil,"Cannibal Corpse Esviceration",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Cannibal Corpse Esviceration","Bloco depois da Coluna de Informação",25,106,0,"Cannibal Corpse Esviceration",1,G,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00131,Camisas,simple,base,"Cannibal Corpse",,Brasil,"Cannibal Corpse Esviceration",0,0,VIRUS,"com manga","No Carrinho","Utilizar configuração","Cannibal Corpse Esviceration","Bloco depois da Coluna de Informação",25,106,0,"Cannibal Corpse Esviceration",1,GG,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMM00220,Camisas,simple,base,"Cannibal Corpse",,Brasil,"Cannibal Corpse The Wretched",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Cannibal Corpse The Wretched","Bloco depois da Coluna de Informação",25,281,0,"Cannibal Corpse The Wretched",1,M,0,1,250,5,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMG00221,Camisas,simple,base,"Cannibal Corpse",,Brasil,"Cannibal Corpse The Wretched",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Cannibal Corpse The Wretched","Bloco depois da Coluna de Informação",25,281,0,"Cannibal Corpse The Wretched",1,G,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMGG00155,Camisas,simple,base,"Cannibal Corpse",,Brasil,"Cannibal Corpse The Wretched",0,0,PROFANUS,"com manga","No Carrinho","Utilizar configuração","Cannibal Corpse The Wretched","Bloco depois da Coluna de Informação",25,281,0,"Cannibal Corpse The Wretched",1,GG,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Bandas::1::1::1",,
CMCMP00205,Camisas,simple,base,Tattoo,,Brasil,Carpa,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Carpa,"Bloco depois da Coluna de Informação",25,290,0,Carpa,1,P,0,1,250,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMM00262,Camisas,simple,base,Tattoo,,Brasil,Carpa,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Carpa,"Bloco depois da Coluna de Informação",25,290,0,Carpa,1,M,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMG00263,Camisas,simple,base,Tattoo,,Brasil,Carpa,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Carpa,"Bloco depois da Coluna de Informação",25,290,0,Carpa,1,G,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMGG00196,Camisas,simple,base,Tattoo,,Brasil,Carpa,0,0,HCD,"com manga","No Carrinho","Utilizar configuração",Carpa,"Bloco depois da Coluna de Informação",25,290,0,Carpa,1,GG,0,1,250,0,0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Caveiras e Tattoos::1::1::1",,
CMCMP00152,Camisas,simple,base,Cartola,,Brasil,"Cartola Cafe",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Cafe","Bloco depois da Coluna de Informação",25,S03,0,"Cartola Cafe",1,P,0,1,250,8,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMM00154,Camisas,simple,base,Cartola,,Brasil,"Cartola Cafe",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Cafe","Bloco depois da Coluna de Informação",25,S03,0,"Cartola Cafe",1,M,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMG00148,Camisas,simple,base,Cartola,,Brasil,"Cartola Cafe",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Cafe","Bloco depois da Coluna de Informação",25,S03,0,"Cartola Cafe",1,G,0,1,250,10,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMGG00091,Camisas,simple,base,Cartola,,Brasil,"Cartola Cafe",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Cafe","Bloco depois da Coluna de Informação",25,S03,0,"Cartola Cafe",1,GG,0,1,250,12,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMXGG00025,Camisas,simple,base,Cartola,,Brasil,"Cartola Cafe",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Cafe","Bloco depois da Coluna de Informação",25,S03,0,"Cartola Cafe",1,XGG,0,1,250,3,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMP00248,Camisas,simple,base,Cartola,,Brasil,"Cartola Violao",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Violao","Bloco depois da Coluna de Informação",25,"S 07",0,"Cartola Violao",1,P,0,1,250,11,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMM00322,Camisas,simple,base,Cartola,,Brasil,"Cartola Violao",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Violao","Bloco depois da Coluna de Informação",25,"S 07",0,"Cartola Violao",1,M,0,1,250,7,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMG00326,Camisas,simple,base,Cartola,,Brasil,"Cartola Violao",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Violao","Bloco depois da Coluna de Informação",25,"S 07",0,"Cartola Violao",1,G,0,1,250,9,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
CMCMGG00246,Camisas,simple,base,Cartola,,Brasil,"Cartola Violao",0,0,HCD,"com manga","No Carrinho","Utilizar configuração","Cartola Violao","Bloco depois da Coluna de Informação",25,"S 07",0,"Cartola Violao",1,GG,0,1,250,14,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,"Camisas masculinas::1::1::1/Sambistas::1::1::1",,
